Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2018-11-21,134.36,135.78,133.63,134.42,7416279.0,0.0,1.0,134.12577644515724,135.54330102503312,133.39704902029146,134.18567184994072,7416279.0
2018-11-20,130.31,134.53,129.54,133.37,12720172.0,0.0,1.0,130.0828366222718,134.2954800920438,129.31417892755036,133.1375022662297,12720172.0
2018-11-19,140.47,140.57,134.25,134.76,16251462.0,0.0,1.0,140.2251251656091,140.32495084024822,134.01596820305417,134.5250791437138,16251462.0
2018-11-16,140.42,141.84,139.92,140.18,8627337.0,0.0,1.0,140.1752123282895,141.5927369081654,139.67608395509376,139.93563070915556,8627337.0
2018-11-15,138.85,141.91,137.93,141.84,8564991.0,0.25,1.0,138.6079492364549,141.6626148804128,137.68955302977477,141.5927369081654,8564991.0
2018-11-14,142.02,142.6,138.4128,139.49,6613922.0,0.0,1.0,141.5229818825931,142.10095209447803,137.92840576481467,139.00183595833622,6613922.0
2018-11-13,140.35,141.9,139.01,139.72,6286973.0,0.0,1.0,139.85882627251047,141.4034018387548,138.5235157829831,139.23103104235955,6286973.0
2018-11-12,143.42,143.64,139.17,139.72,11335081.0,0.0,1.0,142.91808239403954,143.1373124744097,138.68295584143414,139.23103104235955,11335081.0
2018-11-09,144.2,144.57,142.36,143.93,8339828.0,0.0,1.0,143.6953526789883,144.0640578141563,141.86179200680152,143.4262975803522,8339828.0
2018-11-08,144.6,145.46,143.652,145.23,5927356.0,0.0,1.0,144.09395282511588,144.95094313929016,143.14927047879354,144.7217480552668,5927356.0
2018-11-07,142.34,144.9,142.32,144.78,20502121.0,0.0,1.0,141.84186199949514,144.39290293471157,141.82193199218875,144.2733228908733,20502121.0
2018-11-06,139.8,140.91,139.72,140.79,4731118.0,0.0,1.0,139.3107510715851,140.41686647708906,139.23103104235955,140.2972864332508,4731118.0
2018-11-05,139.8,140.21,138.07,139.8,6280034.0,0.0,1.0,139.3107510715851,139.71931622136583,137.58680543958334,139.3107510715851,6280034.0
2018-11-02,141.11,141.4546,137.85,139.78,17063121.0,0.0,1.0,140.61616655015288,140.95956057604175,137.36757535921316,139.2908210642787,17063121.0
2018-11-01,139.0,140.87,137.49,140.83,16023953.0,0.0,1.0,138.51355077932993,140.37700646247632,137.00883522769837,140.33714644786357,16023953.0
2018-10-31,134.99,139.12,134.99,137.85,13205283.0,0.0,1.0,134.51758431440106,138.63313082316822,134.51758431440106,137.36757535921316,13205283.0
2018-10-30,133.08,134.86,129.79,132.76,15107555.0,0.0,1.0,132.61426861664194,134.38803926690963,129.33578241474268,132.29538849973986,15107555.0
2018-10-29,139.61,141.51,132.27,134.33,12768190.0,0.0,1.0,139.1214160021745,141.01476669628042,131.8071033207336,133.85989407329058,12768190.0
2018-10-26,137.98,139.87,136.06,137.74,12034404.0,0.0,1.0,137.49712040670462,139.3805060971574,135.58383970529232,137.25796031902811,12034404.0
2018-10-25,135.45,140.9,132.5,140.52,14985905.0,0.0,1.0,134.97597448244775,140.40690147343588,132.03629840475696,140.0282313346147,14985905.0
2018-10-24,139.7,140.18,134.0,134.26,13840821.0,0.0,1.0,139.21110103505316,139.68942121040627,133.53104895273532,133.79013904771824,13840821.0
2018-10-23,136.89,140.04,135.59,139.12,10735281.0,0.0,1.0,136.410935008507,139.5499111592616,135.11548453359242,138.63313082316822,10735281.0
2018-10-22,140.97,141.54,139.51,140.64,6098360.0,0.0,1.0,140.47665649900821,141.04466170723998,139.02176596564257,140.14781137845296,6098360.0
