,Date,Open,High,Low,Close,Volume,Dividend
1022,2015-04-15,65.6,65.91,65.3,65.68,5347147.0,0.0
1021,2015-04-16,65.53,66.01,65.35,65.65,4121327.0,0.0
1020,2015-04-17,65.1,65.5,64.35,64.52,11207543.0,0.0
1019,2015-04-20,65.0,65.21,64.58,64.72,5948900.0,0.0
1018,2015-04-21,65.03,65.83,64.99,65.35,9619744.0,0.0
1017,2015-04-22,65.82,69.98,65.79,68.01,20910973.0,0.0
1016,2015-04-23,68.2,68.2199,67.52,67.72,7192318.0,0.0
1015,2015-04-24,68.13,68.18,67.31,67.48,6219940.0,0.0
1014,2015-04-27,68.39,68.61,66.9301,67.1,7120925.0,0.0
1013,2015-04-28,67.31,67.5,66.41,66.77,6294349.0,0.0
1012,2015-04-29,66.86,68.46,66.78,67.34,9806135.0,0.0
1011,2015-04-30,67.18,67.5,65.42,66.05,11769118.0,0.0
1010,2015-05-01,65.22,66.66,65.15,65.77,10142798.0,0.0
1009,2015-05-04,66.05,66.14,65.47,65.58,7426362.0,0.0
1008,2015-05-05,65.77,66.39,65.6,65.96,8099788.0,0.0
1007,2015-05-06,66.15,66.65,65.23,65.67,7082160.0,0.0
1006,2015-05-07,65.58,66.78,65.5375,66.58,6660245.0,0.0
1005,2015-05-08,67.14,70.1599,67.01,69.47,18357476.0,0.0
1004,2015-05-11,69.3,69.7,68.79,69.02,10997139.0,0.0
1003,2015-05-12,68.55,69.0,67.97,68.69,7438133.0,0.0
1002,2015-05-13,68.75,68.88,68.19,68.65,5130304.0,0.12
1001,2015-05-14,68.96,70.03,68.85,70.0,6490607.0,0.0
1000,2015-05-15,70.1,70.69,69.311,69.57,7121014.0,0.0
999,2015-05-18,69.74,70.24,69.13,70.0,5554883.0,0.0
998,2015-05-19,70.14,70.5625,70.0,70.16,4351021.0,0.0
997,2015-05-20,70.25,70.32,69.48,69.78,4869662.0,0.0
996,2015-05-21,69.55,69.87,69.28,69.37,6483341.0,0.0
995,2015-05-22,69.3,69.85,69.3,69.62,4511698.0,0.0
994,2015-05-26,69.31,69.499,68.31,68.54,6227699.0,0.0
993,2015-05-27,68.85,69.74,68.5,69.49,7064824.0,0.0
992,2015-05-28,69.48,69.78,68.8,69.56,3894955.0,0.0
991,2015-05-29,69.33,69.6043,68.5151,68.68,6677826.0,0.0
990,2015-06-01,69.13,69.45,68.43,69.11,6307055.0,0.0
