,Date,Open,High,Low,Close,Volume,Dividend
1123,2014-11-17,189.52,191.19,189.22,189.93,1593391.0,0.0
1122,2014-11-18,189.62,190.66,189.59,189.64,1812415.0,0.0
1121,2014-11-19,189.71,189.99,188.188,189.19,2260143.0,0.0
1120,2014-11-20,187.82,189.86,187.5505,189.75,2849995.0,0.0
1119,2014-11-21,191.52,191.655,189.37,189.59,2367688.0,0.0
1118,2014-11-24,190.14,190.89,189.67,190.07,2028819.0,0.0
1117,2014-11-25,190.5,190.5,188.2,188.86,3677892.0,0.0
1116,2014-11-26,189.92,189.92,187.73,188.52,2024075.0,0.0
1115,2014-11-28,188.4,189.49,188.115,188.41,1195167.0,0.6
1114,2014-12-01,188.0,188.62,185.59,188.2,2468967.0,0.0
1113,2014-12-02,189.31,190.94,188.81,190.19,3116089.0,0.0
1112,2014-12-03,189.75,191.82,189.33,190.95,3049585.0,0.0
1111,2014-12-04,190.78,192.34,189.96,191.95,3161905.0,0.0
1110,2014-12-05,192.72,196.93,192.54,195.45,3625473.0,0.0
1109,2014-12-08,195.45,198.06,194.51,196.62,2714961.0,0.0
1108,2014-12-09,193.69,197.22,192.9,196.89,4568408.0,0.0
1107,2014-12-10,195.48,195.99,191.6,192.0,6506305.0,0.0
1106,2014-12-11,193.0,194.94,192.5,193.54,3179459.0,0.0
1105,2014-12-12,191.71,192.635,188.07,188.82,3838914.0,0.0
1104,2014-12-15,190.24,190.81,185.41,185.54,4729064.0,0.0
1103,2014-12-16,183.96,186.93,182.4,183.31,4181366.0,0.0
1102,2014-12-17,184.11,186.5,183.63,185.03,5074804.0,0.0
1101,2014-12-18,188.0,191.66,187.81,191.61,4209608.0,0.0
1100,2014-12-19,192.26,195.0,192.03,193.28,4798226.0,0.0
1099,2014-12-22,193.92,194.5,192.762,194.44,3055824.0,0.0
1098,2014-12-23,195.34,196.1,194.73,195.5,2346066.0,0.0
1097,2014-12-24,196.61,196.75,195.01,195.89,697700.0,0.0
1096,2014-12-26,196.09,196.49,195.4,195.45,1016252.0,0.0
1095,2014-12-29,195.57,196.96,194.82,196.19,1229873.0,0.0
1094,2014-12-30,195.5,196.5,194.577,195.71,1136152.0,0.0
